url_path,views_total,views_unique
/antonioscalaunina/ANTI-FASc,7,7
/antonioscalaunina/ANTI-FASc/blob/main/Example1_Tohoku.md,2,2
/antonioscalaunina/ANTI-FASc/tree/main/config_files,2,1
/antonioscalaunina/ANTI-FASc/tree/main/config_files/Parameters,2,1
/antonioscalaunina/ANTI-FASc/blob/main/config_files/Parameters/Rigidity_variation.txt,1,1
/antonioscalaunina/ANTI-FASc/blob/main/config_files/Parameters/input_Makran.json,1,1
/antonioscalaunina/ANTI-FASc/blob/main/config_files/Parameters/scaling_relationship.json,1,1
/antonioscalaunina/ANTI-FASc/blob/main/utils/plot_slip_distribution.py,1,1
/antonioscalaunina/ANTI-FASc/tree/main/preprocess,1,1
/antonioscalaunina/ANTI-FASc/tree/main/utils/sz_slabs/sunda2/subfaults,1,1
