url_path,views_total,views_unique
/antonioscalaunina/ANTI-FASc,4,4
/antonioscalaunina/ANTI-FASc/blob/main/Example1_Tohoku.md,1,1
/antonioscalaunina/ANTI-FASc/blob/main/config_files/Parameters/scaling_relationship.json,1,1
/antonioscalaunina/ANTI-FASc/blob/main/utils/plot_slip_distribution.py,1,1
/antonioscalaunina/ANTI-FASc/tree/main/utils/sz_slabs/sunda2/subfaults,1,1
