url_path,views_total,views_unique
/antonioscalaunina/ANTI-FASc,5,4
/antonioscalaunina/ANTI-FASc/blob/main/Example1_Tohoku.md,3,1
/antonioscalaunina/ANTI-FASc/blob/main/Example3_Makran_Hazard.md,3,1
/antonioscalaunina/ANTI-FASc/tree/main,2,1
/antonioscalaunina/ANTI-FASc/tree/main/bin,1,1
