url_path,views_total,views_unique
/antonioscalaunina/ANTI-FASc/blob/main/Example1_Tohoku.md,22,2
/antonioscalaunina/ANTI-FASc/tree/main/preprocess,6,2
/antonioscalaunina/ANTI-FASc/tree/main/utils,6,1
/antonioscalaunina/ANTI-FASc/tree/main/config_files,4,2
/antonioscalaunina/ANTI-FASc/tree/main/config_files/Parameters,4,2
/antonioscalaunina/ANTI-FASc/tree/main,3,2
/antonioscalaunina/ANTI-FASc,2,2
/antonioscalaunina/ANTI-FASc/blob/main/config_files/Parameters/param_homo.dat,2,1
/antonioscalaunina/ANTI-FASc/blob/main/config_files/Parameters/param_var.dat,2,1
/antonioscalaunina/ANTI-FASc/blob/main/config_files/Parameters/scaling_relationship.json,2,1
