url_path,views_total,views_unique
/antonioscalaunina/ANTI-FASc,4,2
/antonioscalaunina/ANTI-FASc/tree/main,4,2
/antonioscalaunina/ANTI-FASc/blob/main/Example1_Tohoku.md,2,1
/antonioscalaunina/ANTI-FASc/blob/main/Example3_Makran_Hazard.md,2,1
/antonioscalaunina/ANTI-FASc/tree/main/bin,2,1
/antonioscalaunina/ANTI-FASc/tree/main/src,2,1
/antonioscalaunina/ANTI-FASc/blob/main/bin/run_Rupture_areas_OF.sh,1,1
/antonioscalaunina/ANTI-FASc/blob/main/config_files/Mesh/MaK_mesh_15km.inp,1,1
/antonioscalaunina/ANTI-FASc/blob/main/utils/plot_slip_distribution.py,1,1
/antonioscalaunina/ANTI-FASc/tree/main/config_files,1,1
