url_path,views_total,views_unique
/antonioscalaunina/ANTI-FASc,9,6
/antonioscalaunina/ANTI-FASc/blob/main/Example1_Tohoku.md,4,3
/antonioscalaunina/ANTI-FASc/blob/main/config_files/Parameters/scaling_relationship.json,2,2
/antonioscalaunina/ANTI-FASc/blob/main/Example3_Makran_Hazard.md,1,1
