url_path,views_total,views_unique
/antonioscalaunina/ANTI-FASc,2,2
/antonioscalaunina/ANTI-FASc/actions/runs/16129683954,1,1
/antonioscalaunina/ANTI-FASc/tree/v1.1.1,1,1
