url_path,views_total,views_unique
/antonioscalaunina/ANTI-FASc,3,3
/antonioscalaunina/ANTI-FASc/blob/main/Example1_Tohoku.md,1,1
/antonioscalaunina/ANTI-FASc/blob/main/config_files/Mesh/CaA_boundary.txt,1,1
/antonioscalaunina/ANTI-FASc/blob/main/config_files/Mesh/CyA_boundary.txt,1,1
/antonioscalaunina/ANTI-FASc/blob/main/config_files/Mesh/HeA_boundary.txt,1,1
/antonioscalaunina/ANTI-FASc/blob/main/utils/plot_slip_distribution.py,1,1
/antonioscalaunina/ANTI-FASc/tree/main,1,1
/antonioscalaunina/ANTI-FASc/tree/main/config_files,1,1
/antonioscalaunina/ANTI-FASc/tree/main/config_files/Mesh,1,1
/antonioscalaunina/ANTI-FASc/tree/main/utils/sz_slabs/sunda2/subfaults,1,1
