url_path,views_total,views_unique
/antonioscalaunina/ANTI-FASc,10,7
/antonioscalaunina/ANTI-FASc/blob/main/Example1_Tohoku.md,5,3
/antonioscalaunina/ANTI-FASc/blob/main/Example2_Maule.md,3,1
/antonioscalaunina/ANTI-FASc/blob/main/Example3_Makran_Hazard.md,2,2
/antonioscalaunina/ANTI-FASc/tree/main,2,2
/antonioscalaunina/ANTI-FASc/activity,1,1
/antonioscalaunina/ANTI-FASc/blob/main/config_files/Parameters/input_Maule.json,1,1
/antonioscalaunina/ANTI-FASc/blob/main/config_files/Parameters/scaling_relationship.json,1,1
/antonioscalaunina/ANTI-FASc/blob/main/Exercise_Hazard_in_Med.md,1,1
/antonioscalaunina/ANTI-FASc/blob/main/src/k223d/README.md,1,1
